geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d,nachweismethode,type_variant
BE,202144,5012,167,4845,306916,1,100,3.3,1,3.4,1043132,480.48,29422.55,-28,-2.68,0,-0.6,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BL,202144,6457,43,6414,148543,1,100,0.7,0.29999999999999993,2.3,290969,2219.14,51051.14,-169,-58.08,0,-2.6,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BS,202144,3175,25,3150,94765,1,100,0.8,0.30000000000000004,1.3,196735,1613.85,48168.86,-193,-98.1,0,-5.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
FL,202144,16,1,15,2548,1,100,6.2,6.2,2.3,39055,40.97,6524.13,-6,-15.36,0,-27.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
FR,202144,2314,45,2269,130169,1,100,1.9,0.5,4.7,325496,710.92,39990.97,-818,-251.3,0,-26.1,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GE,202144,5352,126,5226,216683,1,100,2.4,0,4.5,506343,1056.99,42793.72,328,64.78,0,6.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GL,202144,139,14,125,10700,1,100,10.1,-2,5.4,40851,340.26,26192.75,15,36.72,0,12.1,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GR,202144,888,78,810,85071,1,100,8.8,4.1000000000000005,4.7,200096,443.79,42515.09,31,15.5,0,3.6,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
JU,202144,198,9,189,16984,1,100,4.5,-2.5999999999999996,9.1,73709,268.62,23041.96,58,78.68,0,41.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
LU,202144,2516,96,2420,144977,1,100,3.8,1.2999999999999998,3.3,416347,604.3,34821.19,-301,-72.3,0,-10.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
NE,202144,662,40,622,55276,1,100,6,0.5999999999999996,5.5,175894,376.36,31425.75,146,83,0,28.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
NW,202144,148,36,112,11656,1,100,24.3,14.100000000000001,5.1,43520,340.07,26783.09,-18,-41.36,0,-10.8,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
OW,202144,394,39,355,16044,1,100,9.9,5.9,4.8,38108,1033.9,42101.4,-76,-199.44,0,-16.2,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SG,202144,1993,182,1811,142111,1,100,9.1,2.5999999999999996,7.2,514504,387.36,27620.97,-91,-17.69,0,-4.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SH,202144,254,32,222,32468,1,100,12.6,3,3.9,83107,305.63,39067.71,15,18.05,0,6.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SO,202144,6460,107,6353,176521,1,100,1.7,0.8999999999999999,1.9,277462,2328.25,63619.88,-575,-207.23,0,-8.2,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202144,888,65,823,46770,1,100,7.3,0.09999999999999964,5.8,162157,547.62,28842.42,31,19.12,0,3.6,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
TG,202144,1268,70,1198,80676,1,100,5.5,0.7000000000000002,5.1,282909,448.2,28516.59,-53,-18.73,0,-4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
TI,202144,1216,60,1156,114635,1,100,4.9,3.2,3.2,350986,346.45,32660.85,-406,-115.68,0,-25,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
UR,202144,300,5,295,17090,1,100,1.7,1.7,1.6,36819,814.8,46416.25,14,38.03,0,4.9,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
VD,202144,4860,183,4677,355303,1,100,3.8,-0.2999999999999998,5.9,814762,596.49,43608.19,431,52.9,0,9.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
VS,202144,2068,48,2020,145560,1,100,2.3,0.3999999999999999,4.6,348503,593.4,41767.22,-505,-144.9,0,-19.6,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202144,1428,35,1393,89539,1,100,2.5,1.1,2.2,128794,1108.75,69521.1,-232,-180.13,0,-14,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202144,6999,338,6661,655835,1,100,4.8,1.0999999999999996,4.2,1553423,450.55,42218.7,-95,-6.12,0,-1.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
AG,202144,8606,1242,7364,488800,1,100,14.4,2.200000000000001,11.4,694072,1239.93,70424.97,2730,393.33,0,46.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
AI,202144,205,85,120,16244,1,100,41.5,1.6000000000000014,11.6,16293,1258.21,99699.26,2,12.28,0,1,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
AR,202144,790,251,539,36607,1,100,31.8,3,13.4,55309,1428.34,66186.33,107,193.46,0,15.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
BE,202144,20879,2247,18632,891956,1,100,10.8,2.5,8.8,1043132,2001.57,85507.49,5443,521.8,0,35.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
BL,202144,7029,598,6431,315588,1,100,8.5,1.4000000000000004,6.8,290969,2415.72,108461.04,1384,475.65,0,24.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
BS,202144,7911,411,7500,297264,1,100,5.2,1.6,5.6,196735,4021.15,151098.69,1481,752.79,0,23,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
FL,202144,809,109,700,71450,1,100,13.5,9.4,5.4,39055,2071.44,182947.13,-276,-706.69,0,-25.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
FR,202144,3474,389,3085,257559,1,100,11.2,0.1999999999999993,13,325496,1067.29,79128.16,456,140.09,0,15.1,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GE,202144,8780,674,8106,755618,1,100,7.7,0.10000000000000053,9.6,506343,1734,149230.46,1176,232.25,0,15.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GL,202144,950,125,825,38955,1,100,13.2,5.1,10.6,40851,2325.52,95358.74,174,425.93,0,22.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GR,202144,4938,676,4262,271156,1,100,13.7,0,5.9,200096,2467.82,135512.95,1599,799.12,0,47.9,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
JU,202144,505,64,441,54924,1,100,12.7,4.6,13.5,73709,685.13,74514.65,33,44.77,0,7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
LU,202144,5095,895,4200,281077,1,100,17.6,3.0000000000000018,13.2,416347,1223.74,67510.27,1046,251.23,0,25.8,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
NE,202144,1734,180,1554,158644,1,100,10.4,2.4000000000000004,11.6,175894,985.82,90192.96,307,174.54,0,21.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
NW,202144,3590,236,3354,52914,1,100,6.6,-0.40000000000000036,6.7,43520,8249.08,121585.48,692,1590.07,0,23.9,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
OW,202144,837,214,623,27893,1,100,25.6,11.000000000000002,13.9,38108,2196.39,73194.6,205,537.95,0,32.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SG,202144,7375,1801,5574,378685,1,100,24.4,4.199999999999999,13.9,514504,1433.42,73601.95,696,135.28,0,10.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SH,202144,1089,189,900,56376,1,100,17.4,2.9999999999999982,10.9,83107,1310.36,67835.44,317,381.44,0,41.1,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SO,202144,4436,471,3965,226436,1,100,10.6,2.0999999999999996,9.8,277462,1598.78,81609.73,1360,490.16,0,44.2,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SZ,202144,3321,831,2490,131427,1,100,25,0.8999999999999986,12.4,162157,2048.02,81049.23,1127,695.01,0,51.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
TG,202144,4699,863,3836,210368,1,100,18.4,2.4999999999999982,11.7,282909,1660.96,74358.89,1288,455.27,0,37.8,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
TI,202144,3334,254,3080,317363,1,100,7.6,3.8999999999999995,10.6,350986,949.9,90420.42,-1171,-333.63,0,-26,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
UR,202144,3610,123,3487,74413,1,100,3.4,1.7,5.7,36819,9804.72,202104.89,113,306.91,0,3.2,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
VD,202144,9506,756,8750,872435,1,100,8,0.20000000000000018,9.5,814762,1166.72,107078.51,563,69.1,0,6.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
VS,202144,3128,409,2719,292318,1,100,13.1,2.799999999999999,13.2,348503,897.55,83878.19,-255,-73.17,0,-7.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
ZG,202144,2093,296,1797,138374,1,100,14.1,4.4,7.3,128794,1625.08,107438.23,11,8.55,0,0.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
ZH,202144,21239,2795,18444,1444498,1,100,13.2,2.3999999999999986,9.2,1553423,1367.24,92988.07,4220,271.66,0,24.8,COVID19Test,2021-12-16_07-53-19,isoweek,2021-44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
AG,202145,5054,232,4822,284554,1,100,4.6,1.3999999999999995,3.8,694072,728.17,40997.76,70,10.09,0,1.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
AI,202145,73,14,59,5643,1,100,19.2,1.3000000000000007,6.8,16293,448.05,34634.51,6,36.83,0,9,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
AR,202145,284,40,244,17422,1,100,14.1,7.699999999999999,6.9,55309,513.48,31499.39,64,115.71,0,29.1,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BE,202145,4946,204,4742,311862,1,100,4.1,0.7999999999999998,3.4,1043132,474.15,29896.7,-66,-6.33,0,-1.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BL,202145,5667,44,5623,154210,1,100,0.8,0.10000000000000009,2.3,290969,1947.63,52998.77,-790,-271.51,0,-12.2,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BS,202145,2975,51,2924,97740,1,100,1.7,0.8999999999999999,1.3,196735,1512.19,49681.04,-200,-101.66,0,-6.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
FL,202145,21,3,18,2569,1,100,14.3,8.100000000000001,2.4,39055,53.77,6577.9,5,12.8,0,31.2,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
FR,202145,2132,72,2060,132301,1,100,3.4,1.5,4.7,325496,655,40645.97,-182,-55.92,0,-7.9,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GE,202145,5860,196,5664,222543,1,100,3.3,0.8999999999999999,4.5,506343,1157.32,43951.04,508,100.33,0,9.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GL,202145,230,35,195,10930,1,100,15.2,5.1,5.6,40851,563.02,26755.77,91,222.76,0,65.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GR,202145,915,105,810,85986,1,100,11.5,2.6999999999999993,4.8,200096,457.28,42972.37,27,13.49,0,3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
JU,202145,195,15,180,17179,1,100,7.7,3.2,9.1,73709,264.55,23306.52,-3,-4.07,0,-1.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
LU,202145,2688,104,2584,147665,1,100,3.9,0.10000000000000009,3.4,416347,645.62,35466.81,172,41.32,0,6.8,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
NE,202145,670,43,627,55946,1,100,6.4,0.40000000000000036,5.5,175894,380.91,31806.66,8,4.55,0,1.2,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
NW,202145,141,37,104,11797,1,100,26.2,1.8999999999999986,5.4,43520,323.99,27107.08,-7,-16.08,0,-4.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
OW,202145,354,17,337,16398,1,100,4.8,-5.1000000000000005,4.8,38108,928.94,43030.33,-40,-104.96,0,-10.2,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SG,202145,2351,226,2125,144462,1,100,9.6,0.5,7.3,514504,456.94,28077.92,358,69.58,0,18,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SH,202145,345,51,294,32813,1,100,14.8,2.200000000000001,4,83107,415.13,39482.84,91,109.5,0,35.8,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SO,202145,6417,122,6295,182938,1,100,1.9,0.19999999999999996,1.9,277462,2312.75,65932.63,-43,-15.5,0,-0.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202145,941,86,855,47711,1,100,9.1,1.7999999999999998,5.8,162157,580.3,29422.72,53,32.68,0,6,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
TG,202145,1556,117,1439,82232,1,100,7.5,2,5.1,282909,550,29066.59,288,101.8,0,22.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
TI,202145,1228,75,1153,115863,1,100,6.1,1.1999999999999993,3.2,350986,349.87,33010.72,12,3.42,0,1,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
UR,202145,225,11,214,17315,1,100,4.9,3.2,1.7,36819,611.1,47027.35,-75,-203.7,0,-25,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
VD,202145,4590,216,4374,359893,1,100,4.7,0.9000000000000004,5.9,814762,563.35,44171.55,-270,-33.14,0,-5.6,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
VS,202145,2559,81,2478,148119,1,100,3.2,0.9000000000000004,4.6,348503,734.28,42501.5,491,140.88,0,23.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202145,1494,38,1456,91033,1,100,2.5,0,2.2,128794,1159.99,70681.09,66,51.24,0,4.6,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202145,7057,420,6637,662892,1,100,6,1.2000000000000002,4.3,1553423,454.29,42672.99,58,3.74,0,0.8,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
AG,202145,10591,1694,8897,499391,1,100,16,1.5999999999999996,11.5,694072,1525.92,71950.89,1985,285.99,0,23.1,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
AI,202145,265,83,182,16509,1,100,31.3,-10.2,11.9,16293,1626.47,101325.72,60,368.26,0,29.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
AR,202145,1090,356,734,37697,1,100,32.7,0.9000000000000021,13.9,55309,1970.75,68157.08,300,542.41,0,38,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
BE,202145,29428,3351,26077,921384,1,100,11.4,0.5999999999999996,8.9,1043132,2821.12,88328.61,8549,819.55,0,40.9,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
BL,202145,8919,874,8045,324507,1,100,9.8,1.3000000000000007,6.8,290969,3065.27,111526.31,1890,649.55,0,26.9,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
BS,202145,10114,648,9466,307378,1,100,6.4,1.2000000000000002,5.7,196735,5140.93,156239.61,2203,1119.78,0,27.8,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
FL,202145,1120,176,944,72570,1,100,15.7,2.1999999999999993,5.6,39055,2867.75,185814.88,311,796.31,0,38.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
FR,202145,4285,598,3687,261844,1,100,14,2.8000000000000007,13,325496,1316.45,80444.61,811,249.16,0,23.3,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GE,202145,9181,856,8325,764799,1,100,9.3,1.6000000000000005,9.6,506343,1813.2,151043.66,401,79.2,0,4.6,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GL,202145,1077,157,920,40032,1,100,14.6,1.4000000000000004,10.8,40851,2636.41,97995.15,127,310.89,0,13.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GR,202145,6332,1078,5254,277488,1,100,17,3.3000000000000007,6.1,200096,3164.48,138677.43,1394,696.66,0,28.2,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
JU,202145,743,106,637,55667,1,100,14.3,1.6000000000000014,13.5,73709,1008.02,75522.66,238,322.89,0,47.1,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
LU,202145,6813,1247,5566,287890,1,100,18.3,0.6999999999999993,13.3,416347,1636.38,69146.65,1718,412.64,0,33.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
NE,202145,2296,197,2099,160940,1,100,8.6,-1.8000000000000007,11.5,175894,1305.33,91498.29,562,319.51,0,32.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
NW,202145,3927,339,3588,56841,1,100,8.6,2,6.8,43520,9023.44,130608.92,337,774.36,0,9.4,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
OW,202145,885,204,681,28778,1,100,23.1,-2.5,14.2,38108,2322.35,75516.95,48,125.96,0,5.7,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SG,202145,10438,2829,7609,389123,1,100,27.1,2.700000000000003,14.2,514504,2028.75,75630.7,3063,595.33,0,41.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SH,202145,1552,307,1245,57928,1,100,19.8,2.400000000000002,11.2,83107,1867.47,69702.91,463,557.11,0,42.5,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SO,202145,6024,719,5305,232460,1,100,11.9,1.3000000000000007,9.9,277462,2171.11,83780.84,1588,572.33,0,35.8,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SZ,202145,4813,1071,3742,136240,1,100,22.3,-2.6999999999999993,12.8,162157,2968.11,84017.34,1492,920.09,0,44.9,COVID19Test,2021-12-16_07-53-19,isoweek,2021-45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
