date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-09-04,VD,moderna,711,vaccine,814762,606826,0.09,0.12,74.48,979.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-05,VD,moderna,0,vaccine,814762,606826,0,0.12,74.48,976.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-06,VD,moderna,699,vaccine,814762,607525,0.09,0.13,74.56,1028.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-07,VD,moderna,1640,vaccine,814762,609165,0.2,0.14,74.77,1139.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-08,VD,moderna,1262,vaccine,814762,610427,0.15,0.15,74.92,1218,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-09,VD,moderna,1726,vaccine,814762,612153,0.21,0.15,75.13,1218,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-10,VD,moderna,1940,vaccine,814762,614093,0.24,0.17,75.37,1388.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-11,VD,moderna,1259,vaccine,814762,615352,0.15,0.19,75.53,1582,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-12,VD,moderna,0,vaccine,814762,615352,0,0.22,75.53,1815.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-13,VD,moderna,1895,vaccine,814762,617247,0.23,0.24,75.76,1932.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-14,VD,moderna,2992,vaccine,814762,620239,0.37,0.25,76.13,2050.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-15,VD,moderna,2899,vaccine,814762,623138,0.36,0.25,76.48,2028.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-16,VD,moderna,2543,vaccine,814762,625681,0.31,0.25,76.79,2028.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-17,VD,moderna,2765,vaccine,814762,628446,0.34,0.22,77.13,1792,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-18,VD,moderna,1104,vaccine,814762,629550,0.14,0.21,77.27,1663.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-19,VD,moderna,1,vaccine,814762,629551,0,0.19,77.27,1533.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-20,VD,moderna,240,vaccine,814762,629791,0.03,0.18,77.3,1462.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-21,VD,moderna,2092,vaccine,814762,631883,0.26,0.17,77.55,1359,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-22,VD,moderna,1987,vaccine,814762,633870,0.24,0.16,77.8,1325.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-23,VD,moderna,2051,vaccine,814762,635921,0.25,0.16,78.05,1325.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-24,VD,moderna,2038,vaccine,814762,637959,0.25,0.18,78.3,1430.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-25,VD,moderna,872,vaccine,814762,638831,0.11,0.17,78.41,1418.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-26,VD,moderna,0,vaccine,814762,638831,0,0.17,78.41,1381.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-27,VD,moderna,971,vaccine,814762,639802,0.12,0.16,78.53,1307.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-28,VD,moderna,2008,vaccine,814762,641810,0.25,0.15,78.77,1249.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-29,VD,moderna,1731,vaccine,814762,643541,0.21,0.15,78.99,1218.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-09-30,VD,moderna,1534,vaccine,814762,645075,0.19,0.15,79.17,1218.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-01,VD,moderna,1629,vaccine,814762,646704,0.2,0.15,79.37,1219.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-02,VD,moderna,655,vaccine,814762,647359,0.08,0.14,79.45,1136.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-03,VD,moderna,1,vaccine,814762,647360,0,0.13,79.45,1081.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-04,VD,moderna,976,vaccine,814762,648336,0.12,0.13,79.57,1060.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-05,VD,moderna,1430,vaccine,814762,649766,0.18,0.13,79.75,1049.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-06,VD,moderna,1348,vaccine,814762,651114,0.17,0.13,79.91,1059.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-07,VD,moderna,1383,vaccine,814762,652497,0.17,0.13,80.08,1059.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-08,VD,moderna,1554,vaccine,814762,654051,0.19,0.13,80.28,1083.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-09,VD,moderna,723,vaccine,814762,654774,0.09,0.14,80.36,1107.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-10,VD,moderna,1,vaccine,814762,654775,0,0.15,80.36,1177.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-11,VD,moderna,1148,vaccine,814762,655923,0.14,0.16,80.5,1257.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-12,VD,moderna,1593,vaccine,814762,657516,0.2,0.17,80.7,1339.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-13,VD,moderna,1838,vaccine,814762,659354,0.23,0.17,80.93,1388.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-14,VD,moderna,1947,vaccine,814762,661301,0.24,0.17,81.16,1388.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-15,VD,moderna,2129,vaccine,814762,663430,0.26,0.16,81.43,1304.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-16,VD,moderna,1061,vaccine,814762,664491,0.13,0.16,81.56,1323.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-17,VD,moderna,1,vaccine,814762,664492,0,0.15,81.56,1245.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-18,VD,moderna,565,vaccine,814762,665057,0.07,0.14,81.63,1163,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-19,VD,moderna,1722,vaccine,814762,666779,0.21,0.13,81.84,1082.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-20,VD,moderna,1291,vaccine,814762,668070,0.16,0.13,82,1028.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-21,VD,moderna,1372,vaccine,814762,669442,0.17,0.13,82.16,1028.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-22,VD,moderna,1566,vaccine,814762,671008,0.19,0.13,82.36,1042.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-23,VD,moderna,684,vaccine,814762,671692,0.08,0.12,82.44,956.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-24,VD,moderna,0,vaccine,814762,671692,0,0.11,82.44,896.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-25,VD,moderna,660,vaccine,814762,672352,0.08,0.1,82.52,832.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-26,VD,moderna,1125,vaccine,814762,673477,0.14,0.09,82.66,767.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-27,VD,moderna,869,vaccine,814762,674346,0.11,0.09,82.77,728,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-28,VD,moderna,921,vaccine,814762,675267,0.11,0.09,82.88,728,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-29,VD,moderna,1116,vaccine,814762,676383,0.14,0.09,83.02,728.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-30,VD,moderna,405,vaccine,814762,676788,0.05,0.09,83.07,701.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-10-31,VD,moderna,0,vaccine,814762,676788,0,0.08,83.07,683.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-01,VD,moderna,662,vaccine,814762,677450,0.08,0.08,83.15,658.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-02,VD,moderna,937,vaccine,814762,678387,0.12,0.08,83.26,612.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-03,VD,moderna,744,vaccine,814762,679131,0.09,0.07,83.35,595.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-04,VD,moderna,746,vaccine,814762,679877,0.09,0.07,83.44,597.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-05,VD,moderna,791,vaccine,814762,680668,0.1,0.07,83.54,599.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-06,VD,moderna,287,vaccine,814762,680955,0.04,0.07,83.58,593.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-07,VD,moderna,17,vaccine,814762,680972,0,0.08,83.58,649.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-08,VD,moderna,673,vaccine,814762,681645,0.08,0.08,83.66,685.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-09,VD,moderna,895,vaccine,814762,682540,0.11,0.09,83.77,759.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-10,VD,moderna,1135,vaccine,814762,683675,0.14,0.09,83.91,771,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-11,VD,moderna,1003,vaccine,814762,684678,0.12,0.1,84.03,783.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-12,VD,moderna,1306,vaccine,814762,685984,0.16,0.1,84.19,824.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-13,VD,moderna,368,vaccine,814762,686352,0.05,0.11,84.24,864.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-14,VD,moderna,102,vaccine,814762,686454,0.01,0.11,84.25,868,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-15,VD,moderna,965,vaccine,814762,687419,0.12,0.11,84.37,875.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-16,VD,moderna,1172,vaccine,814762,688591,0.14,0.1,84.51,850.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-17,VD,moderna,1160,vaccine,814762,689751,0.14,0.1,84.66,853.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-18,VD,moderna,1053,vaccine,814762,690804,0.13,0.1,84.79,854.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-19,VD,moderna,1131,vaccine,814762,691935,0.14,0.1,84.92,851.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-20,VD,moderna,393,vaccine,814762,692328,0.05,0.1,84.97,828.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-21,VD,moderna,108,vaccine,814762,692436,0.01,0.11,84.99,860.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-22,VD,moderna,942,vaccine,814762,693378,0.12,0.11,85.1,904.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-23,VD,moderna,1012,vaccine,814762,694390,0.12,0.11,85.23,921.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-24,VD,moderna,1384,vaccine,814762,695774,0.17,0.11,85.4,927.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-25,VD,moderna,1360,vaccine,814762,697134,0.17,0.11,85.56,927.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-26,VD,moderna,1249,vaccine,814762,698383,0.15,0.12,85.72,992,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-27,VD,moderna,439,vaccine,814762,698822,0.05,0.13,85.77,1070.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-28,VD,moderna,106,vaccine,814762,698928,0.01,0.14,85.78,1155.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-29,VD,moderna,1394,vaccine,814762,700322,0.17,0.15,85.95,1230.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-30,VD,moderna,1560,vaccine,814762,701882,0.19,0.16,86.15,1308.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-01,VD,moderna,1982,vaccine,814762,703864,0.24,0.16,86.39,1312.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-02,VD,moderna,1885,vaccine,814762,705749,0.23,0.16,86.62,1313.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-03,VD,moderna,1792,vaccine,814762,707541,0.22,0.19,86.84,1539.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-04,VD,moderna,468,vaccine,814762,708009,0.06,0.22,86.9,1808.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-05,VD,moderna,115,vaccine,814762,708124,0.01,0.25,86.91,2078.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-06,VD,moderna,2973,vaccine,814762,711097,0.36,0.28,87.28,2325.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-07,VD,moderna,3446,vaccine,814762,714543,0.42,0.32,87.7,2588,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-08,VD,moderna,3873,vaccine,814762,718416,0.48,0.34,88.17,2756.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-09,VD,moderna,3614,vaccine,814762,722030,0.44,0.34,88.62,2765.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-10,VD,moderna,3627,vaccine,814762,725657,0.45,0.38,89.06,3063.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-11,VD,moderna,1647,vaccine,814762,727304,0.2,0.41,89.27,3309.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-12,VD,moderna,181,vaccine,814762,727485,0.02,0.43,89.29,3495.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-13,VD,moderna,5059,vaccine,814762,732544,0.62,NA,89.91,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-14,VD,moderna,5166,vaccine,814762,737710,0.63,NA,90.54,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-15,VD,moderna,5173,vaccine,814762,742883,0.63,NA,91.18,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-21,VD,pfizer_biontech,0,vaccine,814762,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-22,VD,pfizer_biontech,0,vaccine,814762,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-23,VD,pfizer_biontech,0,vaccine,814762,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-24,VD,pfizer_biontech,0,vaccine,814762,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-25,VD,pfizer_biontech,0,vaccine,814762,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-26,VD,pfizer_biontech,0,vaccine,814762,0,0,0,0,1.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-27,VD,pfizer_biontech,0,vaccine,814762,0,0,0,0,13.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-28,VD,pfizer_biontech,0,vaccine,814762,0,0,0,0,13.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-29,VD,pfizer_biontech,10,vaccine,814762,10,0,0,0,13.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-30,VD,pfizer_biontech,85,vaccine,814762,95,0.01,0,0.01,13.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-31,VD,pfizer_biontech,0,vaccine,814762,95,0,0,0.01,13.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-01,VD,pfizer_biontech,0,vaccine,814762,95,0,0,0.01,13.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-02,VD,pfizer_biontech,0,vaccine,814762,95,0,0,0.01,12.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-03,VD,pfizer_biontech,0,vaccine,814762,95,0,0,0.01,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-04,VD,pfizer_biontech,0,vaccine,814762,95,0,0,0.01,14.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-05,VD,pfizer_biontech,0,vaccine,814762,95,0,0,0.01,29.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-06,VD,pfizer_biontech,0,vaccine,814762,95,0,0,0.01,34.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-07,VD,pfizer_biontech,101,vaccine,814762,196,0.01,0,0.02,39,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-08,VD,pfizer_biontech,107,vaccine,814762,303,0.01,0.01,0.04,123,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-09,VD,pfizer_biontech,35,vaccine,814762,338,0,0.03,0.04,259.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-10,VD,pfizer_biontech,30,vaccine,814762,368,0,0.05,0.05,426.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-11,VD,pfizer_biontech,588,vaccine,814762,956,0.07,0.07,0.12,551,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-12,VD,pfizer_biontech,954,vaccine,814762,1910,0.12,0.09,0.23,710.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-13,VD,pfizer_biontech,1172,vaccine,814762,3082,0.14,0.09,0.38,734,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-14,VD,pfizer_biontech,971,vaccine,814762,4053,0.12,0.09,0.5,759.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-15,VD,pfizer_biontech,1225,vaccine,814762,5278,0.15,0.11,0.65,908.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-16,VD,pfizer_biontech,198,vaccine,814762,5476,0.02,0.12,0.67,1018,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-17,VD,pfizer_biontech,209,vaccine,814762,5685,0.03,0.14,0.7,1143.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-18,VD,pfizer_biontech,1628,vaccine,814762,7313,0.2,0.16,0.9,1335,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-19,VD,pfizer_biontech,1723,vaccine,814762,9036,0.21,0.18,1.11,1451.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-20,VD,pfizer_biontech,2053,vaccine,814762,11089,0.25,0.18,1.36,1452.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-21,VD,pfizer_biontech,2309,vaccine,814762,13398,0.28,0.18,1.64,1451.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-22,VD,pfizer_biontech,2043,vaccine,814762,15441,0.25,0.17,1.9,1425.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-23,VD,pfizer_biontech,204,vaccine,814762,15645,0.03,0.15,1.92,1261.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-24,VD,pfizer_biontech,199,vaccine,814762,15844,0.02,0.13,1.94,1062.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-25,VD,pfizer_biontech,1447,vaccine,814762,17291,0.18,0.1,2.12,816.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-26,VD,pfizer_biontech,573,vaccine,814762,17864,0.07,0.07,2.19,603.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-27,VD,pfizer_biontech,663,vaccine,814762,18527,0.08,0.07,2.27,574.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-28,VD,pfizer_biontech,588,vaccine,814762,19115,0.07,0.07,2.35,546.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-29,VD,pfizer_biontech,552,vaccine,814762,19667,0.07,0.06,2.41,456.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-30,VD,pfizer_biontech,0,vaccine,814762,19667,0,0.06,2.41,493.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-31,VD,pfizer_biontech,0,vaccine,814762,19667,0,0.07,2.41,533.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-01,VD,pfizer_biontech,818,vaccine,814762,20485,0.1,0.07,2.51,563.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-02,VD,pfizer_biontech,833,vaccine,814762,21318,0.1,0.08,2.62,613.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-03,VD,pfizer_biontech,942,vaccine,814762,22260,0.12,0.08,2.73,621.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-04,VD,pfizer_biontech,797,vaccine,814762,23057,0.1,0.08,2.83,632.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-05,VD,pfizer_biontech,907,vaccine,814762,23964,0.11,0.09,2.94,704,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-06,VD,pfizer_biontech,52,vaccine,814762,24016,0.01,0.09,2.95,759.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-07,VD,pfizer_biontech,78,vaccine,814762,24094,0.01,0.1,2.96,810.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-08,VD,pfizer_biontech,1319,vaccine,814762,25413,0.16,0.12,3.12,948.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-09,VD,pfizer_biontech,1223,vaccine,814762,26636,0.15,0.13,3.27,1076.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-10,VD,pfizer_biontech,1299,vaccine,814762,27935,0.16,0.14,3.43,1104.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-11,VD,pfizer_biontech,1762,vaccine,814762,29697,0.22,0.14,3.64,1132.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-12,VD,pfizer_biontech,1801,vaccine,814762,31498,0.22,0.14,3.87,1160.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-13,VD,pfizer_biontech,251,vaccine,814762,31749,0.03,0.15,3.9,1195.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-14,VD,pfizer_biontech,271,vaccine,814762,32020,0.03,0.16,3.93,1263,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-15,VD,pfizer_biontech,1519,vaccine,814762,33539,0.19,0.16,4.12,1281.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-16,VD,pfizer_biontech,1463,vaccine,814762,35002,0.18,0.15,4.3,1261.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-17,VD,pfizer_biontech,1774,vaccine,814762,36776,0.22,0.15,4.51,1251.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-18,VD,pfizer_biontech,1892,vaccine,814762,38668,0.23,0.15,4.75,1212.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-19,VD,pfizer_biontech,1663,vaccine,814762,40331,0.2,0.14,4.95,1133.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-20,VD,pfizer_biontech,176,vaccine,814762,40507,0.02,0.13,4.97,1054.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-21,VD,pfizer_biontech,0,vaccine,814762,40507,0,0.11,4.97,919.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-22,VD,pfizer_biontech,969,vaccine,814762,41476,0.12,0.09,5.09,766.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-23,VD,pfizer_biontech,906,vaccine,814762,42382,0.11,0.08,5.2,641.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-24,VD,pfizer_biontech,829,vaccine,814762,43211,0.1,0.08,5.3,616.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-25,VD,pfizer_biontech,820,vaccine,814762,44031,0.1,0.08,5.4,616.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-26,VD,pfizer_biontech,793,vaccine,814762,44824,0.1,0.08,5.5,684,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-27,VD,pfizer_biontech,0,vaccine,814762,44824,0,0.09,5.5,762.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-28,VD,pfizer_biontech,0,vaccine,814762,44824,0,0.11,5.5,854,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-01,VD,pfizer_biontech,1440,vaccine,814762,46264,0.18,0.12,5.68,935,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-02,VD,pfizer_biontech,1457,vaccine,814762,47721,0.18,0.13,5.86,1034,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-03,VD,pfizer_biontech,1468,vaccine,814762,49189,0.18,0.13,6.04,1054.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-04,VD,pfizer_biontech,1387,vaccine,814762,50576,0.17,0.13,6.21,1054.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-05,VD,pfizer_biontech,1486,vaccine,814762,52062,0.18,0.13,6.39,1061.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-06,VD,pfizer_biontech,142,vaccine,814762,52204,0.02,0.13,6.41,1089.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-07,VD,pfizer_biontech,0,vaccine,814762,52204,0,0.14,6.41,1129.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
