date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202116,SG,80+,1313,altersklasse_covid19,age_group_AKL10,26066,34770,5.04,133.39,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.073,7.3
202117,SG,80+,1276,altersklasse_covid19,age_group_AKL10,26066,36046,4.9,138.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.061,6.1
202118,SG,80+,1424,altersklasse_covid19,age_group_AKL10,26066,37470,5.46,143.75,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.075,7.5
202119,SG,80+,626,altersklasse_covid19,age_group_AKL10,26066,38096,2.4,146.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.027,2.7
202120,SG,80+,770,altersklasse_covid19,age_group_AKL10,26066,38866,2.95,149.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.026,2.6
202121,SG,80+,761,altersklasse_covid19,age_group_AKL10,26066,39627,2.92,152.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.026,2.6
202122,SG,80+,598,altersklasse_covid19,age_group_AKL10,26066,40225,2.29,154.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.019,1.9
202123,SG,80+,340,altersklasse_covid19,age_group_AKL10,26066,40565,1.3,155.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.01,1
202124,SG,80+,286,altersklasse_covid19,age_group_AKL10,26066,40851,1.1,156.72,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.01,1
202125,SG,80+,286,altersklasse_covid19,age_group_AKL10,26066,41137,1.1,157.82,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.01,1
202126,SG,80+,256,altersklasse_covid19,age_group_AKL10,26066,41393,0.98,158.8,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.009,0.8999999999999999
202127,SG,80+,170,altersklasse_covid19,age_group_AKL10,26066,41563,0.65,159.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.009,0.8999999999999999
202128,SG,80+,121,altersklasse_covid19,age_group_AKL10,26066,41684,0.46,159.92,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.007,0.7000000000000001
202129,SG,80+,101,altersklasse_covid19,age_group_AKL10,26066,41785,0.39,160.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.009,0.8999999999999999
202130,SG,80+,48,altersklasse_covid19,age_group_AKL10,26066,41833,0.18,160.49,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.008,0.8
202131,SG,80+,44,altersklasse_covid19,age_group_AKL10,26066,41877,0.17,160.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.008,0.8
202132,SG,80+,67,altersklasse_covid19,age_group_AKL10,26066,41944,0.26,160.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.012,1.2
202133,SG,80+,84,altersklasse_covid19,age_group_AKL10,26066,42028,0.32,161.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.013,1.3
202134,SG,80+,97,altersklasse_covid19,age_group_AKL10,26066,42125,0.37,161.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.013,1.3
202135,SG,80+,108,altersklasse_covid19,age_group_AKL10,26066,42233,0.41,162.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.012,1.2
202136,SG,80+,156,altersklasse_covid19,age_group_AKL10,26066,42389,0.6,162.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.015,1.5
202137,SG,80+,150,altersklasse_covid19,age_group_AKL10,26066,42539,0.58,163.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.016,1.6
202138,SG,80+,242,altersklasse_covid19,age_group_AKL10,26066,42781,0.93,164.13,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.021,2.1
202139,SG,80+,204,altersklasse_covid19,age_group_AKL10,26066,42985,0.78,164.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.019,1.9
202140,SG,80+,147,altersklasse_covid19,age_group_AKL10,26066,43132,0.56,165.47,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.017,1.7000000000000002
202141,SG,80+,110,altersklasse_covid19,age_group_AKL10,26066,43242,0.42,165.89,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.017,1.7000000000000002
202142,SG,80+,209,altersklasse_covid19,age_group_AKL10,26066,43451,0.8,166.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.021,2.1
202143,SG,80+,154,altersklasse_covid19,age_group_AKL10,26066,43605,0.59,167.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.025,2.5
202144,SG,80+,96,altersklasse_covid19,age_group_AKL10,26066,43701,0.37,167.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.027,2.7
202145,SG,80+,308,altersklasse_covid19,age_group_AKL10,26066,44009,1.18,168.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.061,6.1
202146,SG,80+,4663,altersklasse_covid19,age_group_AKL10,26066,48672,17.89,186.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.254,25.4
202147,SG,80+,3851,altersklasse_covid19,age_group_AKL10,26066,52523,14.77,201.5,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.229,22.900000000000002
202148,SG,80+,3309,altersklasse_covid19,age_group_AKL10,26066,55832,12.69,214.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.141,14.099999999999998
202149,SG,80+,2427,altersklasse_covid19,age_group_AKL10,26066,58259,9.31,223.51,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.091,9.1
202052,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202101,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202102,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202103,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202104,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202105,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202107,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202108,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202109,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202110,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202111,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202112,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202113,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202114,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202115,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202116,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202117,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202118,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202119,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202120,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202121,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202122,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202123,SH,0 - 9,1,altersklasse_covid19,age_group_AKL10,7862,1,0.01,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202124,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,1,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202125,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,1,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202126,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,1,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202127,SH,0 - 9,1,altersklasse_covid19,age_group_AKL10,7862,2,0.01,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202128,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,2,0,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202129,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,2,0,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202130,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,2,0,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202131,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,2,0,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202132,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,2,0,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202133,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,2,0,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202134,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,2,0,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202135,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,2,0,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202136,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,2,0,0.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202137,SH,0 - 9,1,altersklasse_covid19,age_group_AKL10,7862,3,0.01,0.04,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202138,SH,0 - 9,1,altersklasse_covid19,age_group_AKL10,7862,4,0.01,0.05,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.001,0.1
202139,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,4,0,0.05,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202140,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,4,0,0.05,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202141,SH,0 - 9,1,altersklasse_covid19,age_group_AKL10,7862,5,0.01,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.001,0.1
202142,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,5,0,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202143,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,5,0,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202144,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,5,0,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202145,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,5,0,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202146,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,5,0,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202147,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,5,0,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202148,SH,0 - 9,0,altersklasse_covid19,age_group_AKL10,7862,5,0,0.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202149,SH,0 - 9,1,altersklasse_covid19,age_group_AKL10,7862,6,0.01,0.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202052,SH,10 - 19,0,altersklasse_covid19,age_group_AKL10,7653,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,SH,10 - 19,0,altersklasse_covid19,age_group_AKL10,7653,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202101,SH,10 - 19,11,altersklasse_covid19,age_group_AKL10,7653,11,0.14,0.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.008,0.8
202102,SH,10 - 19,5,altersklasse_covid19,age_group_AKL10,7653,16,0.07,0.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.005,0.5
202103,SH,10 - 19,2,altersklasse_covid19,age_group_AKL10,7653,18,0.03,0.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.001,0.1
202104,SH,10 - 19,8,altersklasse_covid19,age_group_AKL10,7653,26,0.1,0.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.005,0.5
202105,SH,10 - 19,0,altersklasse_covid19,age_group_AKL10,7653,26,0,0.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,SH,10 - 19,6,altersklasse_covid19,age_group_AKL10,7653,32,0.08,0.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.005,0.5
202107,SH,10 - 19,9,altersklasse_covid19,age_group_AKL10,7653,41,0.12,0.54,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.005,0.5
202108,SH,10 - 19,0,altersklasse_covid19,age_group_AKL10,7653,41,0,0.54,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202109,SH,10 - 19,5,altersklasse_covid19,age_group_AKL10,7653,46,0.07,0.6,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.002,0.2
202110,SH,10 - 19,5,altersklasse_covid19,age_group_AKL10,7653,51,0.07,0.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.007,0.7000000000000001
202111,SH,10 - 19,0,altersklasse_covid19,age_group_AKL10,7653,51,0,0.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202112,SH,10 - 19,2,altersklasse_covid19,age_group_AKL10,7653,53,0.03,0.69,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.001,0.1
202113,SH,10 - 19,0,altersklasse_covid19,age_group_AKL10,7653,53,0,0.69,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202114,SH,10 - 19,1,altersklasse_covid19,age_group_AKL10,7653,54,0.01,0.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.001,0.1
202115,SH,10 - 19,9,altersklasse_covid19,age_group_AKL10,7653,63,0.12,0.82,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.002,0.2
202116,SH,10 - 19,26,altersklasse_covid19,age_group_AKL10,7653,89,0.34,1.16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.007,0.7000000000000001
202117,SH,10 - 19,40,altersklasse_covid19,age_group_AKL10,7653,129,0.52,1.69,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.01,1
202118,SH,10 - 19,42,altersklasse_covid19,age_group_AKL10,7653,171,0.55,2.23,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.009,0.8999999999999999
202119,SH,10 - 19,18,altersklasse_covid19,age_group_AKL10,7653,189,0.24,2.47,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.004,0.4
202120,SH,10 - 19,85,altersklasse_covid19,age_group_AKL10,7653,274,1.11,3.58,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.016,1.6
202121,SH,10 - 19,93,altersklasse_covid19,age_group_AKL10,7653,367,1.22,4.8,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.018,1.7999999999999998
202122,SH,10 - 19,145,altersklasse_covid19,age_group_AKL10,7653,512,1.89,6.69,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.025,2.5
202123,SH,10 - 19,214,altersklasse_covid19,age_group_AKL10,7653,726,2.8,9.49,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.036,3.5999999999999996
202124,SH,10 - 19,280,altersklasse_covid19,age_group_AKL10,7653,1006,3.66,13.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.05,5
202125,SH,10 - 19,102,altersklasse_covid19,age_group_AKL10,7653,1108,1.33,14.48,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.025,2.5
202126,SH,10 - 19,471,altersklasse_covid19,age_group_AKL10,7653,1579,6.15,20.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.129,12.9
202127,SH,10 - 19,369,altersklasse_covid19,age_group_AKL10,7653,1948,4.82,25.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.066,6.6000000000000005
202128,SH,10 - 19,227,altersklasse_covid19,age_group_AKL10,7653,2175,2.97,28.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.068,6.800000000000001
202129,SH,10 - 19,171,altersklasse_covid19,age_group_AKL10,7653,2346,2.23,30.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.066,6.6000000000000005
202130,SH,10 - 19,348,altersklasse_covid19,age_group_AKL10,7653,2694,4.55,35.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.239,23.9
202131,SH,10 - 19,236,altersklasse_covid19,age_group_AKL10,7653,2930,3.08,38.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.19,19
202132,SH,10 - 19,277,altersklasse_covid19,age_group_AKL10,7653,3207,3.62,41.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.192,19.2
202133,SH,10 - 19,275,altersklasse_covid19,age_group_AKL10,7653,3482,3.59,45.5,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.182,18.2
202134,SH,10 - 19,338,altersklasse_covid19,age_group_AKL10,7653,3820,4.42,49.92,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.212,21.2
202135,SH,10 - 19,287,altersklasse_covid19,age_group_AKL10,7653,4107,3.75,53.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.186,18.6
202136,SH,10 - 19,276,altersklasse_covid19,age_group_AKL10,7653,4383,3.61,57.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.144,14.399999999999999
202137,SH,10 - 19,359,altersklasse_covid19,age_group_AKL10,7653,4742,4.69,61.96,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.159,15.9
202138,SH,10 - 19,382,altersklasse_covid19,age_group_AKL10,7653,5124,4.99,66.95,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.196,19.6
202139,SH,10 - 19,316,altersklasse_covid19,age_group_AKL10,7653,5440,4.13,71.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.187,18.7
202140,SH,10 - 19,218,altersklasse_covid19,age_group_AKL10,7653,5658,2.85,73.93,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.15,15
202141,SH,10 - 19,205,altersklasse_covid19,age_group_AKL10,7653,5863,2.68,76.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.113,11.3
202142,SH,10 - 19,232,altersklasse_covid19,age_group_AKL10,7653,6095,3.03,79.64,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.152,15.2
202143,SH,10 - 19,137,altersklasse_covid19,age_group_AKL10,7653,6232,1.79,81.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.138,13.8
202144,SH,10 - 19,93,altersklasse_covid19,age_group_AKL10,7653,6325,1.22,82.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.157,15.7
202145,SH,10 - 19,111,altersklasse_covid19,age_group_AKL10,7653,6436,1.45,84.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.141,14.099999999999998
202146,SH,10 - 19,65,altersklasse_covid19,age_group_AKL10,7653,6501,0.85,84.95,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.023,2.3
202147,SH,10 - 19,96,altersklasse_covid19,age_group_AKL10,7653,6597,1.25,86.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.028,2.8000000000000003
202148,SH,10 - 19,86,altersklasse_covid19,age_group_AKL10,7653,6683,1.12,87.33,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.019,1.9
202149,SH,10 - 19,122,altersklasse_covid19,age_group_AKL10,7653,6805,1.59,88.92,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.021,2.1
202052,SH,20 - 29,0,altersklasse_covid19,age_group_AKL10,9432,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,SH,20 - 29,2,altersklasse_covid19,age_group_AKL10,9432,2,0.02,0.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.018,1.7999999999999998
202101,SH,20 - 29,97,altersklasse_covid19,age_group_AKL10,9432,99,1.03,1.05,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.074,7.3999999999999995
202102,SH,20 - 29,17,altersklasse_covid19,age_group_AKL10,9432,116,0.18,1.23,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.016,1.6
202103,SH,20 - 29,20,altersklasse_covid19,age_group_AKL10,9432,136,0.21,1.44,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.013,1.3
202104,SH,20 - 29,74,altersklasse_covid19,age_group_AKL10,9432,210,0.78,2.23,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.043,4.3
202105,SH,20 - 29,16,altersklasse_covid19,age_group_AKL10,9432,226,0.17,2.4,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.021,2.1
202106,SH,20 - 29,29,altersklasse_covid19,age_group_AKL10,9432,255,0.31,2.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.023,2.3
202107,SH,20 - 29,70,altersklasse_covid19,age_group_AKL10,9432,325,0.74,3.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.038,3.8
202108,SH,20 - 29,5,altersklasse_covid19,age_group_AKL10,9432,330,0.05,3.5,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.006,0.6
